CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48201533701,Texas,Harris County,1,5695,1581,0,8,0.14,0,1,0,0,0,1,34.3,31869,0,1,0,1,0,0,0,0,222,4600,222,170,3091,170,4600,80.78,3091,54.27,1630,28.62,154,2.70,2027,35.58,802,14.08,139,2.44,0,0.00,60,1.06,1573,27.61,3490,61.27,55,3.49,447,28.26,222,3.90,170,2.99,90,1.59,6,0.10,87,1.54,63,1.11,7,0.12,0,0.00,3,0.05,62,1.09,144,2.54,4,0.28,20,1.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3868,2011,173,2514,917,165,0,76,2023,4423,83,605
48201533702,Texas,Harris County,1,3498,849,0,0,0.00,0,1,0,0,0,1,22.0,50927,0,1,0,1,0,0,0,0,NULL,1597,NULL,NULL,817,NULL,1597,45.65,817,23.36,541,15.46,100,2.85,781,22.33,175,5.01,87,2.48,1,0.03,18,0.52,535,15.28,1215,34.74,0,0.00,88,10.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1991,1186,216,1725,423,144,1,36,1169,2725,0,204
48201533801,Texas,Harris County,1,8645,2226,0,0,0.00,1,1,1,0,0,1,17.4,50722,1,1,1,1,1,0,0,0,822,6772,822,434,3391,434,6772,78.33,3391,39.22,2478,28.66,230,2.66,3081,35.63,1300,15.04,612,7.08,5,0.06,52,0.61,1721,19.91,4515,52.23,29,1.30,160,7.17,822,9.51,434,5.02,262,3.03,38,0.44,329,3.80,224,2.59,79,0.91,1,0.02,1,0.01,189,2.18,461,5.34,5,0.21,22,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5503,3105,300,3794,1826,899,7,58,2061,5528,44,260
48201533802,Texas,Harris County,1,6182,1624,0,0,0.00,1,1,1,0,0,1,22.0,58955,1,1,1,1,1,0,0,0,1189,5731,1189,563,2755,563,5731,92.71,2755,44.56,2054,33.23,328,5.30,2702,43.71,785,12.70,457,7.40,24,0.39,87,1.41,1675,27.10,3941,63.75,53,3.26,294,18.09,1189,19.24,563,9.11,441,7.14,72,1.16,657,10.63,57,0.93,114,1.84,1,0.02,14,0.23,345,5.59,903,14.61,14,0.89,61,3.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3485,2210,355,2933,869,492,25,89,1774,4229,78,381
48201533901,Texas,Harris County,1,9260,2480,0,29,0.31,1,1,1,0,0,1,14.7,58107,1,1,1,1,1,0,0,0,616,5285,616,222,1596,222,5285,57.08,1596,17.24,1684,18.19,250,2.70,2052,22.16,1678,18.12,262,2.83,0,0.00,40,0.43,1254,13.54,2853,30.81,48,1.94,235,9.47,616,6.65,222,2.40,200,2.16,23,0.25,187,2.02,276,2.98,38,0.42,0,0.00,10,0.11,104,1.12,257,2.78,9,0.38,29,1.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3644,3054,424,3546,2866,691,0,84,2073,4949,81,421
48201533902,Texas,Harris County,1,4408,1451,0,10,0.23,0,1,0,0,0,1,34.6,31592,0,1,0,1,0,0,0,0,172,845,172,138,661,138,845,19.17,661,15.00,295,6.69,42,0.95,372,8.43,192,4.36,73,1.67,1,0.02,6,0.14,200,4.54,515,11.68,62,4.27,75,5.20,172,3.89,138,3.12,64,1.46,10,0.23,78,1.78,42,0.95,12,0.27,1,0.02,1,0.02,38,0.85,108,2.44,13,0.87,12,0.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3522,1557,240,1452,1668,209,1,26,1052,2322,229,473
48201534001,Texas,Harris County,1,2959,905,0,0,0.00,0,1,0,0,0,1,41.8,32121,0,1,0,1,0,0,0,0,5,972,5,3,586,3,972,32.86,586,19.82,334,11.30,50,1.70,517,17.48,30,1.02,103,3.48,0,0.00,21,0.71,301,10.17,639,21.58,18,1.99,69,7.65,5,0.16,3,0.10,1,0.03,0,0.01,4,0.15,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,3,0.12,0,0.01,0,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2071,1011,120,1467,245,258,0,68,921,2064,66,254
48201534002,Texas,Harris County,1,5680,1431,0,0,0.00,0,1,0,0,0,1,11.8,50276,0,1,0,1,0,0,0,0,212,4091,212,105,2073,105,4091,72.02,2073,36.50,1426,25.11,220,3.87,2154,37.92,784,13.80,145,2.56,0,0.00,15,0.27,992,17.47,2688,47.32,23,1.62,139,9.69,212,3.72,105,1.85,69,1.21,10,0.18,96,1.69,50,0.87,11,0.19,0,0.00,0,0.01,55,0.96,129,2.27,0,0.03,7,0.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3083,1969,296,2877,1143,238,0,26,1396,3686,44,207
48201534003,Texas,Harris County,1,2678,713,0,0,0.00,1,1,1,0,0,1,20.7,61490,1,1,1,1,1,0,0,0,1840,2676,1840,899,1308,899,2676,99.94,1308,48.85,974,36.37,50,1.86,1006,37.55,690,25.77,300,11.20,0,0.00,9,0.34,672,25.09,1569,58.59,8,1.07,145,20.37,1840,68.69,899,33.58,667,24.91,32,1.19,710,26.50,508,18.96,227,8.49,0,0.00,5,0.17,390,14.57,1034,38.60,5,0.71,96,13.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1416,974,50,1007,690,300,0,9,672,1569,8,152
48201534100,Texas,Harris County,1,7488,2041,0,110,1.47,1,1,1,0,0,1,24.6,70778,1,1,1,1,1,0,0,0,7334,7488,7334,2781,2833,2781,7488,100.00,2833,37.84,2339,31.24,409,5.46,3486,46.55,928,12.39,1314,17.55,1,0.01,66,0.88,1693,22.61,3889,51.94,55,2.70,256,12.55,7334,97.95,2781,37.14,2297,30.68,396,5.28,3391,45.28,920,12.29,1289,17.22,1,0.01,64,0.85,1670,22.30,3827,51.10,54,2.63,250,12.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3294,2339,409,3486,928,1314,1,66,1693,3889,52,270
48201534201,Texas,Harris County,1,2582,805,0,105,4.07,0,1,0,0,0,1,11.7,54091,0,1,0,1,0,0,0,0,7,1185,7,3,592,3,1185,45.89,592,22.92,378,14.63,110,4.28,509,19.70,36,1.41,147,5.68,0,0.00,29,1.12,464,17.98,837,32.42,2,0.29,27,3.33,7,0.26,3,0.13,2,0.07,2,0.06,4,0.15,0,0.01,0,0.01,0,0.00,0,0.01,2,0.08,4,0.17,0,0.00,0,0.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1449,796,203,1171,190,287,1,48,885,1610,7,79
48201534202,Texas,Harris County,1,8515,3382,0,0,0.00,0,0,0,0,0,0,7.6,100309,1,1,1,1,1,0,0,0,6342,8434,6342,1040,1641,1040,8434,99.05,1641,19.27,2004,23.54,699,8.21,5634,66.16,909,10.68,903,10.61,0,0.00,53,0.62,935,10.98,1974,23.19,91,2.70,159,4.71,6342,74.49,1040,12.22,1470,17.27,553,6.49,4332,50.87,743,8.73,563,6.61,0,0.00,41,0.48,664,7.80,1428,16.77,57,1.68,122,3.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1862,2031,703,5681,914,912,0,55,953,2006,106,183
48201534203,Texas,Harris County,1,1716,509,0,158,9.21,1,1,1,0,0,1,11.8,50184,1,1,1,1,1,0,0,0,1716,1716,1716,970,970,970,1716,100.00,970,56.50,537,31.29,193,11.25,823,47.96,147,8.57,129,7.52,0,0.00,17,0.99,600,34.97,1020,59.44,16,3.08,54,10.55,1716,100.00,970,56.50,537,31.29,193,11.25,823,47.96,147,8.57,129,7.52,0,0.00,17,0.99,600,34.97,1020,59.44,16,3.08,54,10.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1160,537,193,823,147,129,0,17,600,1020,19,65
48201540100,Texas,Harris County,1,12349,3946,0,0,0.00,0,0,0,0,0,0,4.6,136563,1,1,1,1,1,0,0,0,7303,11259,7303,1625,2145,1625,11259,91.17,2145,17.37,3375,27.33,756,6.12,6936,56.17,575,4.66,2250,18.22,4,0.03,53,0.43,1440,11.66,3410,27.61,77,1.96,190,4.82,7303,59.14,1625,13.16,2304,18.65,485,3.92,4665,37.77,324,2.63,1056,8.55,4,0.03,46,0.37,1208,9.78,2814,22.79,61,1.54,118,2.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1913,3677,838,7425,652,2659,4,57,1552,3625,72,211
48201540200,Texas,Harris County,1,2654,938,0,0,0.00,1,1,1,0,0,1,6.9,60000,1,1,1,1,1,0,0,0,2193,2654,2193,893,1080,893,2654,100.00,1080,40.70,694,26.15,189,7.12,1480,55.76,177,6.67,261,9.83,5,0.19,21,0.79,710,26.75,1597,60.17,13,1.40,49,5.17,2193,82.63,893,33.63,579,21.82,176,6.65,1254,47.26,123,4.63,234,8.81,2,0.06,14,0.53,567,21.35,1297,48.88,10,1.08,38,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1068,694,189,1480,177,261,5,21,710,1597,13,48
48201540501,Texas,Harris County,1,6024,2291,0,0,0.00,0,0,0,0,0,1,33.7,31313,0,0,0,0,0,0,0,0,NULL,159,NULL,NULL,128,NULL,159,2.64,128,2.12,52,0.85,4,0.07,78,1.30,26,0.44,5,0.08,0,0.00,1,0.01,49,0.81,93,1.54,0,0.00,10,0.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4244,1927,193,3491,840,203,3,39,1448,3690,88,369
48201540502,Texas,Harris County,1,5248,1847,0,0,0.00,0,0,0,0,0,0,6.4,77563,0,1,0,1,0,0,0,0,5,3663,5,1,652,1,3663,69.79,652,12.42,921,17.55,348,6.62,2976,56.70,171,3.25,80,1.52,1,0.02,24,0.47,411,7.83,982,18.71,22,1.20,53,2.85,5,0.09,1,0.02,1,0.01,1,0.02,5,0.09,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,0,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,990,1314,491,4180,261,146,1,27,633,1555,32,75
48201540601,Texas,Harris County,1,2632,859,0,0,0.00,0,0,0,0,0,0,8.0,83456,0,1,0,1,0,0,0,0,105,2626,105,16,419,16,2626,99.78,419,15.93,712,27.05,144,5.48,1544,58.67,345,13.11,409,15.54,1,0.04,10,0.38,317,12.04,715,27.17,29,3.43,31,3.62,105,3.97,16,0.62,29,1.12,2,0.09,60,2.28,28,1.05,8,0.30,0,0.00,0,0.00,9,0.34,27,1.04,1,0.13,1,0.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816,713,145,1550,345,409,1,10,317,715,32,53
48201540602,Texas,Harris County,1,6979,2316,0,0,0.00,0,0,0,0,1,0,12.5,70926,1,1,1,1,1,0,0,1,521,5217,521,61,1497,61,5217,74.75,1497,21.45,1673,23.98,250,3.58,2958,42.39,813,11.65,570,8.17,2,0.03,40,0.57,834,11.95,2112,30.26,128,5.53,77,3.34,521,7.47,61,0.87,162,2.33,28,0.39,258,3.70,61,0.88,115,1.64,0,0.00,4,0.06,83,1.19,223,3.19,5,0.22,7,0.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2661,2187,329,3733,1190,673,4,56,1323,2957,250,119
48201540700,Texas,Harris County,1,7505,2255,0,3,0.04,0,0,0,0,0,0,8.1,100750,0,1,0,1,0,0,0,0,478,4510,478,9,798,9,4510,60.09,798,10.63,1303,17.36,282,3.75,2724,36.29,327,4.35,768,10.24,5,0.07,30,0.40,656,8.74,1494,19.90,15,0.67,51,2.27,478,6.36,9,0.11,123,1.64,52,0.69,358,4.76,26,0.35,64,0.85,0,0.00,1,0.01,29,0.39,43,0.57,0,0.00,6,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1595,2264,421,4364,535,1137,8,79,1382,3155,26,83
48201540800,Texas,Harris County,1,7883,2520,0,0,0.00,1,1,1,0,0,1,12.9,58931,1,1,1,1,1,0,0,0,2105,6495,2105,574,2373,574,6495,82.39,2373,30.11,1965,24.93,282,3.58,3776,47.90,747,9.48,593,7.52,7,0.09,49,0.62,1322,16.77,3615,45.86,10,0.38,243,9.63,2105,26.70,574,7.29,528,6.70,73,0.93,1137,14.42,445,5.65,248,3.15,7,0.09,4,0.05,264,3.35,716,9.09,0,0.00,104,4.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2427,2425,340,4589,898,696,7,63,1630,4475,28,268
48201540901,Texas,Harris County,1,2496,1019,0,0,0.00,0,0,0,0,0,0,4.2,149186,0,1,0,1,0,0,0,0,463,2445,463,43,227,43,2445,97.97,227,9.10,516,20.69,224,8.98,1936,77.58,243,9.73,141,5.65,0,0.00,12,0.50,113,4.51,324,13.00,10,1.03,22,2.15,463,18.56,43,1.72,90,3.60,55,2.18,401,16.06,20,0.80,28,1.13,0,0.00,2,0.09,12,0.49,49,1.96,2,0.19,4,0.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231,529,231,1983,244,143,0,13,113,329,11,23
48201540902,Texas,Harris County,1,6965,2933,0,0,0.00,0,0,0,0,0,0,5.2,95573,0,1,0,1,0,0,0,0,NULL,3919,NULL,NULL,892,NULL,3919,56.26,892,12.81,889,12.77,352,5.06,2872,41.23,443,6.36,339,4.87,0,0.00,12,0.18,252,3.62,733,10.52,13,0.43,31,1.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1589,1629,483,4532,1082,647,1,31,672,1676,28,56
48201541001,Texas,Harris County,1,10368,3892,0,0,0.00,0,0,0,0,0,0,10.9,73750,1,1,1,1,1,0,0,0,1514,6344,1514,336,1409,336,6344,61.19,1409,13.59,1797,17.33,252,2.43,3117,30.07,1322,12.75,1165,11.23,3,0.03,29,0.28,709,6.84,1328,12.81,36,0.92,265,6.82,1514,14.60,336,3.24,496,4.78,59,0.57,505,4.87,369,3.56,384,3.70,0,0.00,5,0.04,252,2.43,412,3.97,7,0.18,52,1.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3282,2904,426,5252,2229,1512,5,54,1316,2491,61,451
48201541002,Texas,Harris County,1,7924,2447,0,47,0.59,0,0,0,0,1,0,5.8,106774,1,1,1,1,1,0,0,1,6858,7809,6858,932,984,932,7809,98.54,984,12.42,2627,33.15,368,4.64,4727,59.65,1198,15.12,1167,14.73,6,0.08,35,0.44,675,8.52,1583,19.98,143,5.85,112,4.56,6858,86.54,932,11.76,2313,29.19,323,4.08,4069,51.35,1102,13.91,1034,13.04,6,0.08,32,0.41,615,7.76,1432,18.07,115,4.71,98,3.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1118,2667,373,4809,1208,1182,6,35,684,1605,160,125
48201541003,Texas,Harris County,1,12938,4069,0,0,0.00,0,0,0,0,0,0,2.6,141393,1,1,1,1,1,0,0,0,1484,9446,1484,95,616,95,9446,73.01,616,4.76,3177,24.55,395,3.05,5623,43.46,1560,12.06,1378,10.65,6,0.04,49,0.38,830,6.42,1992,15.40,31,0.76,73,1.78,1484,11.47,95,0.74,516,3.99,68,0.53,798,6.17,279,2.15,292,2.26,3,0.03,4,0.03,107,0.83,287,2.21,9,0.21,11,0.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,941,4364,533,7759,2118,1833,7,70,1151,2803,52,109
